mode;seed;dataset;optimizer;index
macro;10;cora;RL;56261
macro;10;cora;RL;80379
macro;10;cora;RL;19965
macro;10;cora;RL;7161
macro;10;cora;RL;63855
macro;10;cora;RL;89106
macro;10;cora;RL;18885
macro;10;cora;RL;19456
macro;10;cora;RL;64236
macro;10;cora;RL;4492
macro;10;cora;RL;66505
macro;10;cora;RL;73437
macro;10;cora;RL;44696
macro;10;cora;RL;78427
macro;10;cora;RL;29563
macro;10;cora;RL;33609
macro;10;cora;RL;87573
macro;10;cora;RL;2627
macro;10;cora;RL;25647
macro;10;cora;RL;50581
macro;10;cora;RL;69898
macro;10;cora;RL;63351
macro;10;cora;RL;2548
macro;10;cora;RL;40931
macro;10;cora;RL;71635
macro;10;cora;RL;62482
macro;10;cora;RL;22998
macro;10;cora;RL;41197
macro;10;cora;RL;41641
macro;10;cora;RL;81243
macro;10;cora;RL;37383
macro;10;cora;RL;20278
macro;10;cora;RL;29385
macro;10;cora;RL;87373
macro;10;cora;RL;18411
macro;10;cora;RL;58063
macro;10;cora;RL;64312
macro;10;cora;RL;45603
macro;10;cora;RL;2847
macro;10;cora;RL;80550
macro;10;cora;RL;53288
macro;10;cora;RL;64073
macro;10;cora;RL;30190
macro;10;cora;RL;40721
macro;10;cora;RL;60925
macro;10;cora;RL;39244
macro;10;cora;RL;75038
macro;10;cora;RL;78626
macro;10;cora;RL;55828
macro;10;cora;RL;21200
macro;10;cora;RL;51108
macro;10;cora;RL;3830
macro;10;cora;RL;72814
macro;10;cora;RL;74251
macro;10;cora;RL;74779
macro;10;cora;RL;80418
macro;10;cora;RL;75407
macro;10;cora;RL;84572
macro;10;cora;RL;53540
macro;10;cora;RL;86499
macro;10;cora;RL;22916
macro;10;cora;RL;38684
macro;10;cora;RL;68811
macro;10;cora;RL;60551
macro;10;cora;RL;8929
macro;10;cora;RL;16270
macro;10;cora;RL;47382
macro;10;cora;RL;76836
macro;10;cora;RL;23240
macro;10;cora;RL;84164
macro;10;cora;RL;72086
macro;10;cora;RL;45200
macro;10;cora;RL;37854
macro;10;cora;RL;61772
macro;10;cora;RL;69377
macro;10;cora;RL;6900
macro;10;cora;RL;17433
macro;10;cora;RL;61951
macro;10;cora;RL;55788
macro;10;cora;RL;30587
macro;10;cora;RL;80759
macro;10;cora;RL;43353
macro;10;cora;RL;55563
macro;10;cora;RL;62533
macro;10;cora;RL;50508
macro;10;cora;RL;74092
macro;10;cora;RL;76124
macro;10;cora;RL;47953
macro;10;cora;RL;27436
macro;10;cora;RL;23900
macro;10;cora;RL;20851
macro;10;cora;RL;18437
macro;10;cora;RL;61953
macro;10;cora;RL;68931
macro;10;cora;RL;64653
macro;10;cora;RL;12399
macro;10;cora;RL;24488
macro;10;cora;RL;74436
macro;10;cora;RL;25070
macro;10;cora;RL;41032
macro;10;cora;RL;13872
macro;10;cora;RL;4859
macro;10;cora;RL;36947
macro;10;cora;RL;44474
macro;10;cora;RL;74857
macro;10;cora;RL;5012
macro;10;cora;RL;64826
macro;10;cora;RL;65237
macro;10;cora;RL;35406
macro;10;cora;RL;19684
macro;10;cora;RL;1485
macro;10;cora;RL;37600
macro;10;cora;RL;14068
macro;10;cora;RL;80176
macro;10;cora;RL;56882
macro;10;cora;RL;56914
macro;10;cora;RL;19451
macro;10;cora;RL;38000
macro;10;cora;RL;44124
macro;10;cora;RL;29664
macro;10;cora;RL;59327
macro;10;cora;RL;77538
macro;10;cora;RL;71143
macro;10;cora;RL;77634
macro;10;cora;RL;64094
macro;10;cora;RL;68197
macro;10;cora;RL;27059
macro;10;cora;RL;18108
macro;10;cora;RL;71816
macro;10;cora;RL;36066
macro;10;cora;RL;86107
macro;10;cora;RL;74799
macro;10;cora;RL;83499
macro;10;cora;RL;9303
macro;10;cora;RL;1029
macro;10;cora;RL;89375
macro;10;cora;RL;20371
macro;10;cora;RL;37860
macro;10;cora;RL;76914
macro;10;cora;RL;55094
macro;10;cora;RL;16023
macro;10;cora;RL;17976
macro;10;cora;RL;73696
macro;10;cora;RL;72621
macro;10;cora;RL;7317
macro;10;cora;RL;27587
macro;10;cora;RL;70110
macro;10;cora;RL;45465
macro;10;cora;RL;5089
macro;10;cora;RL;44213
macro;10;cora;RL;58457
macro;10;cora;RL;72203
macro;10;cora;RL;32506
macro;10;cora;RL;86147
macro;10;cora;RL;4650
macro;10;cora;RL;84975
macro;10;cora;RL;35058
macro;10;cora;RL;18064
macro;10;cora;RL;47938
macro;10;cora;RL;70236
macro;10;cora;RL;53440
macro;10;cora;RL;66414
macro;10;cora;RL;59614
macro;10;cora;RL;73483
macro;10;cora;RL;67631
macro;10;cora;RL;81506
macro;10;cora;RL;22963
macro;10;cora;RL;54138
macro;10;cora;RL;50336
macro;10;cora;RL;718
macro;10;cora;RL;41383
macro;10;cora;RL;43605
macro;10;cora;RL;30363
macro;10;cora;RL;14205
macro;10;cora;RL;20089
macro;10;cora;RL;82685
macro;10;cora;RL;22106
macro;10;cora;RL;2528
macro;10;cora;RL;67766
macro;10;cora;RL;57768
macro;10;cora;RL;62072
macro;10;cora;RL;26196
macro;10;cora;RL;57921
macro;10;cora;RL;7707
macro;10;cora;RL;54333
macro;10;cora;RL;2938
macro;10;cora;RL;77636
macro;10;cora;RL;15073
macro;10;cora;RL;79294
macro;10;cora;RL;74068
macro;10;cora;RL;74068
macro;10;cora;RL;27079
macro;10;cora;RL;82527
macro;10;cora;RL;52407
macro;10;cora;RL;54024
macro;10;cora;RL;79096
macro;10;cora;RL;46123
macro;10;cora;RL;63529
macro;10;cora;RL;20262
macro;10;cora;RL;23203
macro;10;cora;RL;34641
macro;10;cora;RL;29611
macro;10;cora;RL;16186
macro;10;cora;RL;47525
macro;10;cora;RL;45794
macro;10;cora;RL;37317
macro;10;cora;RL;46156
macro;10;cora;RL;1027
macro;10;cora;RL;52200
macro;10;cora;RL;59436
macro;10;cora;RL;21
macro;10;cora;RL;59648
macro;10;cora;RL;20889
macro;10;cora;RL;5025
macro;10;cora;RL;83410
macro;10;cora;RL;74494
macro;10;cora;RL;33551
macro;10;cora;RL;45528
macro;10;cora;RL;26693
macro;10;cora;RL;69889
macro;10;cora;RL;75917
macro;10;cora;RL;25640
macro;10;cora;RL;34958
macro;10;cora;RL;1899
macro;10;cora;RL;37202
macro;10;cora;RL;65657
macro;10;cora;RL;25278
macro;10;cora;RL;5062
macro;10;cora;RL;44998
macro;10;cora;RL;29423
macro;10;cora;RL;28193
macro;10;cora;RL;74496
macro;10;cora;RL;46170
macro;10;cora;RL;20265
macro;10;cora;RL;23662
macro;10;cora;RL;41255
macro;10;cora;RL;42265
macro;10;cora;RL;53660
macro;10;cora;RL;49259
macro;10;cora;RL;23504
macro;10;cora;RL;76171
macro;10;cora;RL;68256
macro;10;cora;RL;76068
macro;10;cora;RL;57209
macro;10;cora;RL;54435
macro;10;cora;RL;18832
macro;10;cora;RL;9381
macro;10;cora;RL;59122
macro;10;cora;RL;79334
macro;10;cora;RL;38574
macro;10;cora;RL;60241
macro;10;cora;RL;79270
macro;10;cora;RL;65825
macro;10;cora;RL;76816
macro;10;cora;RL;77516
macro;10;cora;RL;26939
macro;10;cora;RL;50751
macro;10;cora;RL;52987
macro;10;cora;RL;88104
macro;10;cora;RL;70981
macro;10;cora;RL;17572
macro;10;cora;RL;3790
macro;10;cora;RL;4476
macro;10;cora;RL;53751
macro;10;cora;RL;82450
macro;10;cora;RL;20915
macro;10;cora;RL;6852
macro;10;cora;RL;72810
macro;10;cora;RL;20125
macro;10;cora;RL;38619
macro;10;cora;RL;27448
macro;10;cora;RL;36892
macro;10;cora;RL;52163
macro;10;cora;RL;71607
macro;10;cora;RL;65541
macro;10;cora;RL;18118
macro;10;cora;RL;72898
macro;10;cora;RL;77870
macro;10;cora;RL;8348
macro;10;cora;RL;61965
macro;10;cora;RL;43886
macro;10;cora;RL;28395
macro;10;cora;RL;83120
macro;10;cora;RL;41470
macro;10;cora;RL;50256
macro;10;cora;RL;85012
macro;10;cora;RL;58109
macro;10;cora;RL;33469
macro;10;cora;RL;58676
macro;10;cora;RL;69012
macro;10;cora;RL;87345
macro;10;cora;RL;49059
macro;10;cora;RL;23272
macro;10;cora;RL;56943
macro;10;cora;RL;28033
macro;10;cora;RL;39196
macro;10;cora;RL;22348
macro;10;cora;RL;72956
macro;10;cora;RL;34143
macro;10;cora;RL;51155
macro;10;cora;RL;37389
macro;10;cora;RL;31804
macro;10;cora;RL;70821
macro;10;cora;RL;71874
macro;10;cora;RL;49051
macro;10;cora;RL;89545
macro;10;cora;RL;87010
macro;10;cora;RL;34292
macro;10;cora;RL;7706
macro;10;cora;RL;42222
macro;10;cora;RL;45785
macro;10;cora;RL;61989
macro;10;cora;RL;40321
macro;10;cora;RL;52723
macro;10;cora;RL;59101
macro;10;cora;RL;17250
macro;10;cora;RL;12353
macro;10;cora;RL;35157
macro;10;cora;RL;7920
macro;10;cora;RL;25764
macro;10;cora;RL;62896
macro;10;cora;RL;58886
macro;10;cora;RL;64622
macro;10;cora;RL;62229
macro;10;cora;RL;3608
macro;10;cora;RL;87916
macro;10;cora;RL;70165
macro;10;cora;RL;38241
macro;10;cora;RL;65682
macro;10;cora;RL;85947
macro;10;cora;RL;71292
macro;10;cora;RL;69952
macro;10;cora;RL;86050
macro;10;cora;RL;28984
macro;10;cora;RL;18857
macro;10;cora;RL;74051
macro;10;cora;RL;8659
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;11790
macro;10;cora;RL;37465
macro;10;cora;RL;74123
macro;10;cora;RL;11658
macro;10;cora;RL;59647
macro;10;cora;RL;23671
macro;10;cora;RL;83978
macro;10;cora;RL;30491
macro;10;cora;RL;13205
macro;10;cora;RL;13835
macro;10;cora;RL;62409
macro;10;cora;RL;64391
macro;10;cora;RL;42145
macro;10;cora;RL;14095
macro;10;cora;RL;62637
macro;10;cora;RL;20691
macro;10;cora;RL;56705
macro;10;cora;RL;34932
macro;10;cora;RL;87498
macro;10;cora;RL;30109
macro;10;cora;RL;60938
macro;10;cora;RL;3115
macro;10;cora;RL;73652
macro;10;cora;RL;47517
macro;10;cora;RL;62703
macro;10;cora;RL;49559
macro;10;cora;RL;34030
macro;10;cora;RL;71499
macro;10;cora;RL;50418
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;6037
macro;10;cora;RL;77621
macro;10;cora;RL;38293
macro;10;cora;RL;38293
macro;10;cora;RL;57904
macro;10;cora;RL;83035
macro;10;cora;RL;41738
macro;10;cora;RL;31881
macro;10;cora;RL;58848
macro;10;cora;RL;28783
macro;10;cora;RL;81789
macro;10;cora;RL;26159
macro;10;cora;RL;34305
macro;10;cora;RL;42944
macro;10;cora;RL;26290
macro;10;cora;RL;76796
macro;10;cora;RL;52397
macro;10;cora;RL;10479
macro;10;cora;RL;19964
macro;10;cora;RL;19975
macro;10;cora;RL;81984
macro;10;cora;RL;31737
macro;10;cora;RL;80476
macro;10;cora;RL;36859
macro;10;cora;RL;49479
macro;10;cora;RL;994
macro;10;cora;RL;42002
macro;10;cora;RL;76548
macro;10;cora;RL;85516
macro;10;cora;RL;1134
macro;10;cora;RL;69684
macro;10;cora;RL;53745
macro;10;cora;RL;49652
macro;10;cora;RL;37885
macro;10;cora;RL;22339
macro;10;cora;RL;14599
macro;10;cora;RL;78132
macro;10;cora;RL;73038
macro;10;cora;RL;34762
macro;10;cora;RL;34891
macro;10;cora;RL;77713
macro;10;cora;RL;57911
macro;10;cora;RL;30464
macro;10;cora;RL;29954
macro;10;cora;RL;74437
macro;10;cora;RL;27020
macro;10;cora;RL;23471
macro;10;cora;RL;89818
macro;10;cora;RL;17256
macro;10;cora;RL;73874
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;14182
macro;10;cora;RL;59103
macro;10;cora;RL;72828
macro;10;cora;RL;83276
macro;10;cora;RL;14712
macro;10;cora;RL;29000
macro;10;cora;RL;73107
macro;10;cora;RL;73107
macro;10;cora;RL;50402
macro;10;cora;RL;38821
macro;10;cora;RL;65866
macro;10;cora;RL;23637
macro;10;cora;RL;74115
macro;10;cora;RL;57402
macro;10;cora;RL;50815
macro;10;cora;RL;54160
macro;10;cora;RL;81621
macro;10;cora;RL;38365
macro;10;cora;RL;62129
macro;10;cora;RL;34164
macro;10;cora;RL;16990
macro;10;cora;RL;23258
macro;10;cora;RL;60965
macro;10;cora;RL;36860
macro;10;cora;RL;36860
macro;10;cora;RL;9743
macro;10;cora;RL;13846
macro;10;cora;RL;25829
macro;10;cora;RL;24849
macro;10;cora;RL;67212
macro;10;cora;RL;37384
macro;10;cora;RL;82392
macro;10;cora;RL;39692
macro;10;cora;RL;52371
macro;10;cora;RL;46532
macro;10;cora;RL;28844
macro;10;cora;RL;76984
macro;10;cora;RL;16137
macro;10;cora;RL;39131
macro;10;cora;RL;23328
macro;10;cora;RL;70840
macro;10;cora;RL;26019
macro;10;cora;RL;85156
macro;10;cora;RL;14170
macro;10;cora;RL;25611
macro;10;cora;RL;68275
macro;10;cora;RL;67599
macro;10;cora;RL;21168
macro;10;cora;RL;49797
macro;10;cora;RL;9335
macro;10;cora;RL;73328
macro;10;cora;RL;87350
macro;10;cora;RL;65992
macro;10;cora;RL;74312
macro;10;cora;RL;53748
macro;10;cora;RL;40108
macro;10;cora;RL;88789
macro;10;cora;RL;34202
macro;10;cora;RL;88989
macro;10;cora;RL;87429
macro;10;cora;RL;69993
macro;10;cora;RL;8141
macro;10;cora;RL;53617
macro;10;cora;RL;71235
macro;10;cora;RL;15028
macro;10;cora;RL;82035
macro;10;cora;RL;2410
macro;10;cora;RL;53166
macro;10;cora;RL;17701
macro;10;cora;RL;75522
macro;10;cora;RL;11697
macro;10;cora;RL;74129
macro;10;cora;RL;33033
macro;10;cora;RL;31827
macro;10;cora;RL;50606
macro;10;cora;RL;55776
macro;10;cora;RL;77553
macro;10;cora;RL;4852
macro;10;cora;RL;27015
macro;10;cora;RL;26740
macro;10;cora;RL;36602
macro;10;cora;RL;22581
macro;10;cora;RL;19262
macro;10;cora;RL;83158
macro;10;cora;RL;50267
macro;10;cora;RL;88724
macro;10;cora;RL;37685
macro;10;cora;RL;53614
macro;10;cora;RL;16698
macro;10;cora;RL;41261
macro;10;cora;RL;75184
macro;10;cora;RL;29394
macro;10;cora;RL;38184
macro;10;cora;RL;49373
macro;10;cora;RL;74674
macro;10;cora;RL;43286
macro;10;cora;RL;37594
macro;10;cora;RL;86850
macro;10;cora;RL;73037
macro;10;cora;RL;49295
macro;10;cora;RL;37190
macro;10;cora;RL;58002
macro;10;cora;RL;75614
macro;10;cora;RL;46130
macro;10;cora;RL;40641
macro;10;cora;RL;38557
macro;10;cora;RL;30070
macro;10;cora;RL;74291
macro;10;cora;RL;76431
macro;10;cora;RL;29876
macro;10;cora;RL;17112
macro;10;cora;RL;30462
macro;10;cora;RL;30780
macro;10;cora;RL;20793
macro;10;cora;RL;57678
macro;10;cora;RL;13500
macro;10;cora;RL;34834
macro;10;cora;RL;1848
macro;10;cora;RL;74013
macro;10;cora;RL;27314
macro;10;cora;RL;43956
macro;10;cora;RL;62858
macro;10;cora;RL;25991
macro;10;cora;RL;7213
macro;10;cora;RL;26735
macro;10;cora;RL;30083
macro;10;cora;RL;50434
macro;10;cora;RL;37128
macro;10;cora;RL;27889
macro;10;cora;RL;58880
macro;10;cora;RL;69748
macro;10;cora;RL;6872
macro;10;cora;RL;74016
macro;10;cora;RL;3886
macro;10;cora;RL;39906
macro;10;cora;RL;14006
macro;10;cora;RL;35060
macro;10;cora;RL;70999
macro;10;cora;RL;27207
macro;10;cora;RL;13391
macro;10;cora;RL;62690
macro;10;cora;RL;38100
macro;10;cora;RL;38261
macro;10;cora;RL;31559
macro;10;cora;RL;45127
macro;10;cora;RL;17692
macro;10;cora;RL;19004
macro;10;cora;RL;60968
macro;10;cora;RL;17733
macro;10;cora;RL;13534
macro;10;cora;RL;72924
macro;10;cora;RL;36871
macro;10;cora;RL;30174
macro;10;cora;RL;46212
macro;10;cora;RL;70661
macro;10;cora;RL;29252
macro;10;cora;RL;85471
macro;10;cora;RL;72739
macro;10;cora;RL;12076
macro;10;cora;RL;51146
macro;10;cora;RL;50888
macro;10;cora;RL;16765
macro;10;cora;RL;82605
macro;10;cora;RL;34063
macro;10;cora;RL;73275
macro;10;cora;RL;86942
macro;10;cora;RL;68612
macro;10;cora;RL;22102
macro;10;cora;RL;44076
macro;10;cora;RL;37513
macro;10;cora;RL;12083
macro;10;cora;RL;18640
macro;10;cora;RL;58762
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;14209
macro;10;cora;RL;47091
macro;10;cora;RL;52410
macro;10;cora;RL;13086
macro;10;cora;RL;85197
macro;10;cora;RL;72915
macro;10;cora;RL;58815
macro;10;cora;RL;65249
macro;10;cora;RL;34426
macro;10;cora;RL;61440
macro;10;cora;RL;37212
macro;10;cora;RL;61296
macro;10;cora;RL;62221
macro;10;cora;RL;20983
macro;10;cora;RL;62874
macro;10;cora;RL;74117
macro;10;cora;RL;75589
macro;10;cora;RL;76576
macro;10;cora;RL;80010
macro;10;cora;RL;37853
macro;10;cora;RL;41546
macro;10;cora;RL;41676
macro;10;cora;RL;27434
macro;10;cora;RL;381
macro;10;cora;RL;8697
macro;10;cora;RL;48921
macro;10;cora;RL;26083
macro;10;cora;RL;27040
macro;10;cora;RL;62958
macro;10;cora;RL;49891
macro;10;cora;RL;37131
macro;10;cora;RL;50142
macro;10;cora;RL;4547
macro;10;cora;RL;41292
macro;10;cora;RL;46952
macro;10;cora;RL;6918
macro;10;cora;RL;27609
macro;10;cora;RL;36281
macro;10;cora;RL;58057
macro;10;cora;RL;79325
macro;10;cora;RL;1173
macro;10;cora;RL;31850
macro;10;cora;RL;74495
macro;10;cora;RL;62424
macro;10;cora;RL;67578
macro;10;cora;RL;61417
macro;10;cora;RL;13547
macro;10;cora;RL;70796
macro;10;cora;RL;31846
macro;10;cora;RL;18321
macro;10;cora;RL;36870
macro;10;cora;RL;73040
macro;10;cora;RL;62834
macro;10;cora;RL;60969
macro;10;cora;RL;62691
macro;10;cora;RL;69776
macro;10;cora;RL;60820
macro;10;cora;RL;53592
macro;10;cora;RL;23569
macro;10;cora;RL;3388
macro;10;cora;RL;38150
macro;10;cora;RL;75188
macro;10;cora;RL;61510
macro;10;cora;RL;67768
macro;10;cora;RL;61073
macro;10;cora;RL;40938
macro;10;cora;RL;34518
macro;10;cora;RL;67498
macro;10;cora;RL;40965
macro;10;cora;RL;34747
macro;10;cora;RL;11703
macro;10;cora;RL;86857
macro;10;cora;RL;56046
macro;10;cora;RL;56779
macro;10;cora;RL;28564
macro;10;cora;RL;15650
macro;10;cora;RL;61327
macro;10;cora;RL;62773
macro;10;cora;RL;58874
macro;10;cora;RL;82879
macro;10;cora;RL;1612
macro;10;cora;RL;49972
macro;10;cora;RL;67549
macro;10;cora;RL;10878
macro;10;cora;RL;22086
macro;10;cora;RL;58771
macro;10;cora;RL;74003
macro;10;cora;RL;83234
macro;10;cora;RL;37211
macro;10;cora;RL;85990
macro;10;cora;RL;56334
macro;10;cora;RL;49733
macro;10;cora;RL;70436
macro;10;cora;RL;71155
macro;10;cora;RL;31812
macro;10;cora;RL;58688
macro;10;cora;RL;37138
macro;10;cora;RL;20948
macro;10;cora;RL;65925
macro;10;cora;RL;33980
macro;10;cora;RL;56231
macro;10;cora;RL;25642
macro;10;cora;RL;3526
macro;10;cora;RL;87174
macro;10;cora;RL;37188
macro;10;cora;RL;77345
macro;10;cora;RL;4391
macro;10;cora;RL;73155
macro;10;cora;RL;40475
macro;10;cora;RL;87268
macro;10;cora;RL;74307
macro;10;cora;RL;17924
macro;10;cora;RL;87102
macro;10;cora;RL;72875
macro;10;cora;RL;89497
macro;10;cora;RL;62702
macro;10;cora;RL;62251
macro;10;cora;RL;66526
macro;10;cora;RL;19706
macro;10;cora;RL;62638
macro;10;cora;RL;86274
macro;10;cora;RL;34920
macro;10;cora;RL;68133
macro;10;cora;RL;68133
macro;10;cora;RL;49892
macro;10;cora;RL;39130
macro;10;cora;RL;45469
macro;10;cora;RL;73619
macro;10;cora;RL;68311
macro;10;cora;RL;25530
macro;10;cora;RL;70689
macro;10;cora;RL;19763
macro;10;cora;RL;62211
macro;10;cora;RL;52989
macro;10;cora;RL;27198
macro;10;cora;RL;36920
macro;10;cora;RL;41618
macro;10;cora;RL;62366
macro;10;cora;RL;58138
macro;10;cora;RL;60966
macro;10;cora;RL;80252
macro;10;cora;RL;69834
macro;10;cora;RL;45165
macro;10;cora;RL;83348
macro;10;cora;RL;56740
macro;10;cora;RL;43907
macro;10;cora;RL;87211
macro;10;cora;RL;49135
macro;10;cora;RL;62212
macro;10;cora;RL;57980
macro;10;cora;RL;5090
macro;10;cora;RL;4342
macro;10;cora;RL;58490
macro;10;cora;RL;42524
macro;10;cora;RL;27571
macro;10;cora;RL;20103
macro;10;cora;RL;87283
macro;10;cora;RL;34978
macro;10;cora;RL;25917
macro;10;cora;RL;86068
macro;10;cora;RL;36972
macro;10;cora;RL;22156
macro;10;cora;RL;25848
macro;10;cora;RL;62337
macro;10;cora;RL;27828
macro;10;cora;RL;48987
macro;10;cora;RL;40927
macro;10;cora;RL;85482
macro;10;cora;RL;89300
macro;10;cora;RL;70644
macro;10;cora;RL;76395
macro;10;cora;RL;70791
macro;10;cora;RL;30
macro;10;cora;RL;52631
macro;10;cora;RL;53802
macro;10;cora;RL;6501
macro;10;cora;RL;86291
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
macro;10;cora;RL;11282
